watched_at,action,type,title,year,trakt_rating,trakt_id,imdb_id,tmdb_id,tvdb_id,url,released,runtime,season_number,episode_number,episode_title,episode_released,episode_trakt_rating,episode_trakt_id,episode_imdb_id,episode_tmdb_id,episode_tvdb_id,genres
2023-11-20T17:31:07Z,watch,episode,The Other Two,2019,7.61634,138630,tt8310612,85519,354628,https://trakt.tv/shows/the-other-two/seasons/2/episodes/2,2019-01-24,26,2,2,Pat Connects with Her Fans,2021-08-26T07:00:00Z,7.72857,5305848,tt12851914,3075763,8553544,comedy
2023-11-20T17:09:41Z,watch,episode,Doom Patrol,2019,7.48731,140008,tt8416494,79501,355622,https://trakt.tv/shows/doom-patrol/seasons/4/episodes/12,2019-02-15,54,4,12,Done Patrol,2023-11-09T08:00:00Z,7.79224,7163355,tt29483710,4688777,9234312,"fantasy,science-fiction,superhero,drama"
2023-11-20T15:53:47Z,watch,episode,Doom Patrol,2019,7.48731,140008,tt8416494,79501,355622,https://trakt.tv/shows/doom-patrol/seasons/4/episodes/11,2019-02-15,50,4,11,Portal Patrol,2023-11-02T07:00:00Z,7.33247,7163344,tt29483706,4688776,9234307,"fantasy,science-fiction,superhero,drama"
2023-11-20T02:49:14Z,watch,episode,Doom Patrol,2019,7.48731,140008,tt8416494,79501,355622,https://trakt.tv/shows/doom-patrol/seasons/4/episodes/10,2019-02-15,54,4,10,Tomb Patrol,2023-10-26T07:00:00Z,6.89005,7163337,tt29483698,4688775,9234309,"fantasy,science-fiction,superhero,drama"
2023-11-20T01:50:22Z,watch,episode,Doom Patrol,2019,7.48731,140008,tt8416494,79501,355622,https://trakt.tv/shows/doom-patrol/seasons/4/episodes/9,2019-02-15,56,4,9,Immortimas Patrol,2023-10-19T07:00:00Z,6.17609,7163326,tt29483694,4688774,9234310,"fantasy,science-fiction,superhero,drama"
2023-11-20T00:45:50Z,watch,episode,Doom Patrol,2019,7.48731,140008,tt8416494,79501,355622,https://trakt.tv/shows/doom-patrol/seasons/4/episodes/8,2019-02-15,45,4,8,Fame Patrol,2023-10-12T07:00:00Z,6.97222,7163313,tt29483691,4688773,9234303,"fantasy,science-fiction,superhero,drama"
2023-11-19T23:04:53Z,watch,episode,Rizzoli & Isles,2010,7.9189,32753,tt1551632,32895,161461,https://trakt.tv/shows/rizzoli-isles/seasons/1/episodes/4,2010-07-13,42,1,4,She Works Hard for the Money,2010-08-03T01:00:00Z,7.77405,777918,tt1686403,771311,2457891,"drama,crime,mystery,comedy"
2023-11-19T21:20:18Z,watch,episode,The Other Two,2019,7.61634,138630,tt8310612,85519,354628,https://trakt.tv/shows/the-other-two/seasons/2/episodes/1,2019-01-24,26,2,1,Chase Goes to College,2021-08-26T07:00:00Z,7.12676,5305847,tt11717454,3075762,8553543,comedy
2023-11-19T04:39:26Z,watch,episode,The Other Two,2019,7.61634,138630,tt8310612,85519,354628,https://trakt.tv/shows/the-other-two/seasons/1/episodes/10,2019-01-24,21,1,10,Chase Performs at the VMAs,2019-03-28T07:00:00Z,7.69318,3210935,tt8803000,1734827,7056111,comedy
2023-11-19T04:14:17Z,watch,episode,The Other Two,2019,7.61634,138630,tt8310612,85519,354628,https://trakt.tv/shows/the-other-two/seasons/1/episodes/9,2019-01-24,20,1,9,Chase Drops His First Album,2019-03-21T07:00:00Z,7.80114,3396621,tt9842526,1734826,7056110,comedy
2023-11-19T03:41:48Z,watch,episode,The Other Two,2019,7.61634,138630,tt8310612,85519,354628,https://trakt.tv/shows/the-other-two/seasons/1/episodes/8,2019-01-24,20,1,8,Chase Turns Fourteen,2019-03-14T07:00:00Z,7.40104,3396602,tt9231426,1717714,7056109,comedy
2023-11-18T22:14:45Z,watch,episode,Doom Patrol,2019,7.48731,140008,tt8416494,79501,355622,https://trakt.tv/shows/doom-patrol/seasons/4/episodes/7,2019-02-15,43,4,7,Orqwith Patrol,2023-10-12T07:00:00Z,6.90164,7163305,tt29482985,4688772,9234308,"fantasy,science-fiction,superhero,drama"
2023-11-18T21:14:30Z,watch,episode,Rizzoli & Isles,2010,7.9189,32753,tt1551632,32895,161461,https://trakt.tv/shows/rizzoli-isles/seasons/1/episodes/3,2010-07-13,42,1,3,Sympathy for the Devil,2010-07-27T01:00:00Z,7.62876,777917,tt1686409,771309,2237111,"drama,crime,mystery,comedy"
2023-11-18T19:56:13Z,watch,episode,The Other Two,2019,7.61634,138630,tt8310612,85519,354628,https://trakt.tv/shows/the-other-two/seasons/1/episodes/7,2019-01-24,20,1,7,Chase Gets a Nosebleed,2019-03-07T08:00:00Z,7.39512,3396585,tt9799148,1717709,6878454,comedy
2023-11-18T19:26:46Z,watch,episode,The Other Two,2019,7.61634,138630,tt8310612,85519,354628,https://trakt.tv/shows/the-other-two/seasons/1/episodes/6,2019-01-24,20,1,6,Chase Shoots a Music Video,2019-02-28T08:00:00Z,7.43627,3368834,tt9799146,1717708,7029665,comedy
2023-11-18T17:42:12Z,watch,episode,Modern Family,2009,8.2471,1412,tt1442437,1421,95011,https://trakt.tv/shows/modern-family/seasons/1/episodes/9,2009-09-24,21,1,9,Fizbo,2009-11-26T02:00:00Z,7.92344,75749,tt1528496,64975,1302241,comedy
2023-11-18T17:33:11Z,watch,episode,Modern Family,2009,8.2471,1412,tt1442437,1421,95011,https://trakt.tv/shows/modern-family/seasons/1/episodes/8,2009-09-24,22,1,8,Great Expectations,2009-11-19T02:00:00Z,7.65116,75748,tt1530595,64967,1302231,comedy
2023-11-18T17:02:32Z,watch,episode,Modern Family,2009,8.2471,1412,tt1442437,1421,95011,https://trakt.tv/shows/modern-family/seasons/1/episodes/7,2009-09-24,21,1,7,En Garde,2009-11-05T02:00:00Z,7.85182,75747,tt1530594,64970,1268461,comedy
2023-11-18T16:39:16Z,watch,episode,Modern Family,2009,8.2471,1412,tt1442437,1421,95011,https://trakt.tv/shows/modern-family/seasons/1/episodes/6,2009-09-24,21,1,6,Run for Your Wife,2009-10-29T01:00:00Z,7.76811,75746,tt1523088,64968,1199791,comedy
2023-11-18T09:15:06Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/7/episodes/5,2018-10-06,25,7,5,That's not talking. That's bitching.,2023-11-17T21:00:00Z,6.66667,10994977,,4838810,,"comedy,drama"
2023-11-17T16:38:01Z,watch,episode,The Other Two,2019,7.61634,138630,tt8310612,85519,354628,https://trakt.tv/shows/the-other-two/seasons/1/episodes/5,2019-01-24,20,1,5,Chase Goes to a High School Dance,2019-02-21T08:00:00Z,7.435,3210933,tt9072758,1699792,6878451,comedy
2023-11-17T02:38:59Z,watch,episode,The Other Two,2019,7.61634,138630,tt8310612,85519,354628,https://trakt.tv/shows/the-other-two/seasons/1/episodes/4,2019-01-24,20,1,4,Chase Gets the Gays,2019-02-14T08:00:00Z,7.68137,3338971,tt9706046,1699790,7005561,comedy
2023-11-17T02:17:38Z,watch,episode,Rizzoli & Isles,2010,7.9189,32753,tt1551632,32895,161461,https://trakt.tv/shows/rizzoli-isles/seasons/1/episodes/2,2010-07-13,41,1,2,Boston Strangler Redux,2010-07-20T01:00:00Z,7.64844,777916,tt1686407,771310,2237101,"drama,crime,mystery,comedy"
2023-11-16T23:38:57Z,watch,episode,The Other Two,2019,7.61634,138630,tt8310612,85519,354628,https://trakt.tv/shows/the-other-two/seasons/1/episodes/3,2019-01-24,20,1,3,Chase Gets a Girlfriend,2019-02-07T08:00:00Z,7.36522,3210927,tt8579596,1699788,6878445,comedy
2023-11-16T20:35:10Z,watch,episode,The Kardashians,2022,4.52413,192158,tt15791630,154521,414093,https://trakt.tv/shows/the-kardashians/seasons/4/episodes/8,2022-04-14,49,4,8,"Not Forgotten, Not Forgiven",2023-11-16T05:00:00Z,7.25862,10739164,tt28754280,4549072,9932682,reality
2023-11-16T18:04:41Z,watch,episode,Modern Family,2009,8.2471,1412,tt1442437,1421,95011,https://trakt.tv/shows/modern-family/seasons/1/episodes/5,2009-09-24,21,1,5,Coal Digger,2009-10-22T01:00:00Z,7.86132,75745,tt1530593,64953,1084221,comedy
2023-11-16T17:50:30Z,watch,episode,Modern Family,2009,8.2471,1412,tt1442437,1421,95011,https://trakt.tv/shows/modern-family/seasons/1/episodes/4,2009-09-24,22,1,4,The Incident,2009-10-15T01:00:00Z,7.85157,75744,tt1523089,64969,1084211,comedy
2023-11-16T17:21:00Z,watch,episode,Modern Family,2009,8.2471,1412,tt1442437,1421,95011,https://trakt.tv/shows/modern-family/seasons/1/episodes/3,2009-09-24,22,1,3,Come Fly with Me,2009-10-08T01:00:00Z,7.75195,75743,tt1520618,64954,1084201,comedy
2023-11-16T15:33:40Z,watch,episode,The Other Two,2019,7.61634,138630,tt8310612,85519,354628,https://trakt.tv/shows/the-other-two/seasons/1/episodes/2,2019-01-24,20,1,2,Chase Goes to a Premiere,2019-01-31T08:00:00Z,7.30233,3210925,tt8444618,1693741,6878439,comedy
2023-11-16T02:38:10Z,watch,episode,The Other Two,2019,7.61634,138630,tt8310612,85519,354628,https://trakt.tv/shows/the-other-two/seasons/1/episodes/1,2019-01-24,21,1,1,Pilot,2019-01-24T08:00:00Z,7.23353,3210924,tt8346942,1661558,6878423,comedy
2023-11-16T01:52:18Z,watch,episode,Dimension 404,2017,6.42296,117569,tt5798078,70690,325529,https://trakt.tv/shows/dimension-404/seasons/1/episodes/6,2017-04-04,46,1,6,Impulse,2017-04-25T04:00:00Z,7.20053,2535773,tt5866554,1299500,6024124,"fantasy,science-fiction"
2023-11-16T01:05:26Z,watch,episode,Dimension 404,2017,6.42296,117569,tt5798078,70690,325529,https://trakt.tv/shows/dimension-404/seasons/1/episodes/5,2017-04-04,42,1,5,Bob,2017-04-18T04:00:00Z,7.44717,2535770,tt5866522,1299497,6024122,"fantasy,science-fiction"
2023-11-15T23:40:11Z,watch,episode,Dimension 404,2017,6.42296,117569,tt5798078,70690,325529,https://trakt.tv/shows/dimension-404/seasons/1/episodes/4,2017-04-04,45,1,4,Polybius,2017-04-11T04:00:00Z,6.93973,2535769,tt5842308,1299496,6006916,"fantasy,science-fiction"
2023-11-15T18:16:45Z,watch,episode,Modern Family,2009,8.2471,1412,tt1442437,1421,95011,https://trakt.tv/shows/modern-family/seasons/1/episodes/2,2009-09-24,22,1,2,The Bicycle Thief,2009-10-01T01:00:00Z,7.76239,75742,tt1492032,64966,1084191,comedy
2023-11-15T18:08:06Z,watch,episode,Dimension 404,2017,6.42296,117569,tt5798078,70690,325529,https://trakt.tv/shows/dimension-404/seasons/1/episodes/3,2017-04-04,42,1,3,Chronos,2017-04-04T04:00:00Z,7.21992,2535768,tt5866850,1299498,6024121,"fantasy,science-fiction"
2023-11-15T01:46:12Z,watch,episode,Dimension 404,2017,6.42296,117569,tt5798078,70690,325529,https://trakt.tv/shows/dimension-404/seasons/1/episodes/2,2017-04-04,42,1,2,Cinethrax,2017-04-04T04:00:00Z,6.79098,2524164,tt5866542,1299499,6024123,"fantasy,science-fiction"
2023-11-14T21:24:53Z,watch,episode,Dimension 404,2017,6.42296,117569,tt5798078,70690,325529,https://trakt.tv/shows/dimension-404/seasons/1/episodes/1,2017-04-04,39,1,1,Matchmaker,2017-04-04T04:00:00Z,7.16488,2524163,tt5810380,1299479,6006915,"fantasy,science-fiction"
2023-11-13T19:08:43Z,watch,episode,Rizzoli & Isles,2010,7.9189,32753,tt1551632,32895,161461,https://trakt.tv/shows/rizzoli-isles/seasons/1/episodes/1,2010-07-13,48,1,1,"See One, Do One, Teach One",2010-07-13T01:00:00Z,7.72036,777915,tt1686408,771305,2202411,"drama,crime,mystery,comedy"
2023-11-13T03:53:41Z,watch,episode,White Collar,2009,8.26335,21410,tt1358522,21510,108611,https://trakt.tv/shows/white-collar/seasons/6/episodes/6,2009-10-24,47,6,6,Au Revoir,2014-12-19T03:00:00Z,8.54642,1387542,tt3782008,1016924,5019332,"drama,crime,mystery"
2023-11-13T02:40:56Z,watch,episode,White Collar,2009,8.26335,21410,tt1358522,21510,108611,https://trakt.tv/shows/white-collar/seasons/6/episodes/5,2009-10-24,44,6,5,Whack a Mole,2014-12-12T03:00:00Z,7.99893,1387541,tt3782006,1016923,5019331,"drama,crime,mystery"
2023-11-13T01:36:18Z,watch,episode,White Collar,2009,8.26335,21410,tt1358522,21510,108611,https://trakt.tv/shows/white-collar/seasons/6/episodes/4,2009-10-24,43,6,4,All's Fair,2014-12-05T03:00:00Z,7.77658,1387539,tt3781992,1016922,5019330,"drama,crime,mystery"
2023-11-12T21:40:41Z,watch,episode,White Collar,2009,8.26335,21410,tt1358522,21510,108611,https://trakt.tv/shows/white-collar/seasons/6/episodes/3,2009-10-24,42,6,3,Uncontrolled Variables,2014-11-21T03:00:00Z,7.85772,1387538,tt3781990,1012456,5019329,"drama,crime,mystery"
2023-11-12T19:46:06Z,watch,episode,White Collar,2009,8.26335,21410,tt1358522,21510,108611,https://trakt.tv/shows/white-collar/seasons/6/episodes/2,2009-10-24,44,6,2,Return to Sender,2014-11-14T03:00:00Z,7.86979,1387536,tt3781984,1012455,4991153,"drama,crime,mystery"
2023-11-12T18:32:35Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/7/episodes/4,2018-10-06,23,7,4,"What's with the tension, girls?",2023-11-10T21:00:00Z,8.0,10968236,,4819578,,"comedy,drama"
2023-11-12T18:32:33Z,watch,episode,White Collar,2009,8.26335,21410,tt1358522,21510,108611,https://trakt.tv/shows/white-collar/seasons/6/episodes/1,2009-10-24,44,6,1,Borrowed Time,2014-11-07T03:00:00Z,8.03961,968958,tt3612322,1010204,4991152,"drama,crime,mystery"
2023-11-11T18:45:20Z,watch,episode,White Collar,2009,8.26335,21410,tt1358522,21510,108611,https://trakt.tv/shows/white-collar/seasons/5/episodes/13,2009-10-24,43,5,13,Diamond Exchange,2014-01-31T03:00:00Z,8.19567,604674,tt3206232,5253334,4669451,"drama,crime,mystery"
2023-11-11T18:03:23Z,watch,episode,White Collar,2009,8.26335,21410,tt1358522,21510,108611,https://trakt.tv/shows/white-collar/seasons/5/episodes/12,2009-10-24,44,5,12,Taking Stock,2014-01-24T03:00:00Z,8.07082,604673,tt3238756,596320,4669450,"drama,crime,mystery"
2023-11-11T17:19:53Z,watch,episode,White Collar,2009,8.26335,21410,tt1358522,21510,108611,https://trakt.tv/shows/white-collar/seasons/5/episodes/11,2009-10-24,43,5,11,Shot Through the Heart,2014-01-17T03:00:00Z,8.22632,604672,tt3238754,596319,4669449,"drama,crime,mystery"
2023-11-11T15:26:38Z,watch,episode,White Collar,2009,8.26335,21410,tt1358522,21510,108611,https://trakt.tv/shows/white-collar/seasons/5/episodes/10,2009-10-24,44,5,10,Live Feed,2014-01-10T03:00:00Z,8.4389,604671,tt3238752,596318,4669448,"drama,crime,mystery"
2023-11-10T22:25:58Z,watch,episode,White Collar,2009,8.26335,21410,tt1358522,21510,108611,https://trakt.tv/shows/white-collar/seasons/5/episodes/9,2009-10-24,44,5,9,No Good Deed,2013-12-20T03:00:00Z,7.99355,604670,tt3142626,596317,4641340,"drama,crime,mystery"
2023-11-10T19:42:39Z,watch,episode,White Collar,2009,8.26335,21410,tt1358522,21510,108611,https://trakt.tv/shows/white-collar/seasons/5/episodes/8,2009-10-24,44,5,8,Digging Deeper,2013-12-13T03:00:00Z,7.96966,604669,tt3121872,596313,4635730,"drama,crime,mystery"
2023-11-10T00:32:06Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/7/episodes/3,2018-10-06,25,7,3,Is tequila a liquor?,2023-11-03T21:00:00Z,8.0,10968235,,4819577,,"comedy,drama"
2023-11-09T23:27:16Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/7/episodes/2,2018-10-06,22,7,2,Sorry not sorry,2023-10-27T20:00:00Z,8.0,10968234,,4819576,,"comedy,drama"
2023-11-09T22:20:08Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/7/episodes/1,2018-10-06,21,7,1,"The sex was good, but he really sounded like an idiot",2023-10-20T20:00:00Z,8.66667,10968233,,4806943,,"comedy,drama"
2023-11-09T21:13:19Z,watch,episode,The Kardashians,2022,4.52413,192158,tt15791630,154521,414093,https://trakt.tv/shows/the-kardashians/seasons/4/episodes/7,2022-04-14,49,4,7,A Short-Term Fight,2023-11-09T05:00:00Z,7.55769,10739162,tt28754279,4549071,9932681,reality
2023-11-09T18:42:39Z,watch,episode,White Collar,2009,8.26335,21410,tt1358522,21510,108611,https://trakt.tv/shows/white-collar/seasons/5/episodes/7,2009-10-24,44,5,7,Quantico Closure,2013-12-06T03:00:00Z,7.86203,604668,tt3107062,596310,4635729,"drama,crime,mystery"
2023-11-09T03:57:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/6/episodes/10,2018-10-06,23,6,10,Episode 10,2023-06-30T20:00:00Z,9.0,10968227,,4571354,,"comedy,drama"
2023-11-09T03:30:54Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/6/episodes/9,2018-10-06,24,6,9,Episode 9,2023-06-23T20:00:00Z,7.0,10968225,,4571352,,"comedy,drama"
2023-11-09T02:38:59Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/6/episodes/8,2018-10-06,22,6,8,Episode 8,2023-06-16T20:00:00Z,6.0,10968224,,4571351,,"comedy,drama"
2023-11-09T01:55:35Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/6/episodes/7,2018-10-06,19,6,7,Episode 7,2023-06-09T20:00:00Z,6.0,10968222,,4571350,,"comedy,drama"
2023-11-09T01:13:49Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/6/episodes/6,2018-10-06,23,6,6,Episode 6,2023-06-02T20:00:00Z,6.0,10968217,,4571349,,"comedy,drama"
2023-11-09T00:30:15Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/6/episodes/5,2018-10-06,27,6,5,Episode 5,2023-05-26T20:00:00Z,7.0,10968201,,4571348,,"comedy,drama"
2023-11-08T22:37:02Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/6/episodes/4,2018-10-06,24,6,4,Episode 4,2023-05-19T20:00:00Z,6.0,10968179,,4571347,,"comedy,drama"
2023-11-08T21:07:12Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/6/episodes/3,2018-10-06,22,6,3,Episode 3,2023-05-12T20:00:00Z,7.0,10968161,,4571346,,"comedy,drama"
2023-11-08T19:31:19Z,watch,episode,White Collar,2009,8.26335,21410,tt1358522,21510,108611,https://trakt.tv/shows/white-collar/seasons/5/episodes/6,2009-10-24,43,5,6,Ice Breaker,2013-11-22T03:00:00Z,7.85453,604667,tt3121868,596309,4635728,"drama,crime,mystery"
2023-11-08T03:36:10Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/6/episodes/2,2018-10-06,25,6,2,Everything is chill.,2023-05-05T20:00:00Z,6.0,10968145,,4571344,,"comedy,drama"
2023-11-08T02:54:00Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/6/episodes/1,2018-10-06,22,6,1,You promised me the first time would be special.,2023-04-28T20:00:00Z,6.0,10968119,,4571342,,"comedy,drama"
2023-11-08T02:53:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/5/episodes/10,2018-10-06,34,5,10,Follow your heart.,2021-06-25T20:00:00Z,7.0,5128785,"",3036984,8367938,"comedy,drama"
2023-11-08T02:53:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/5/episodes/9,2018-10-06,23,5,9,Sorry.,2021-06-18T20:00:00Z,4.5,5128784,"",3036290,8367937,"comedy,drama"
2023-11-08T02:53:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/5/episodes/8,2018-10-06,32,5,8,I went too far.,2021-06-11T20:00:00Z,7.0,5128783,"",3031192,8367936,"comedy,drama"
2023-11-08T02:53:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/5/episodes/7,2018-10-06,19,5,7,I really thought you weren't like that.,2021-06-04T20:00:00Z,7.25,5128782,"",3031191,8367935,"comedy,drama"
2023-11-08T02:53:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/5/episodes/6,2018-10-06,19,5,6,"I'm No-smina for a reason, right?",2021-05-28T20:00:00Z,7.5,5128781,"",2974753,8367934,"comedy,drama"
2023-11-08T02:53:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/5/episodes/5,2018-10-06,28,5,5,I think God is testing me.,2021-05-21T20:00:00Z,7.25,5128780,"",2966077,8367933,"comedy,drama"
2023-11-08T02:53:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/5/episodes/4,2018-10-06,32,5,4,You can't always be strong.,2021-05-14T20:00:00Z,8.25,5128779,"",2966076,8367932,"comedy,drama"
2023-11-08T02:53:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/5/episodes/3,2018-10-06,23,5,3,"Muslims are with Muslims, that's just the way it is.",2021-05-07T20:00:00Z,7.25,5128778,"",2905099,8367931,"comedy,drama"
2023-11-08T02:53:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/5/episodes/2,2018-10-06,27,5,2,But how did you know that he's the one?,2021-04-30T20:00:00Z,6.5,5128777,"",2905098,8367930,"comedy,drama"
2023-11-08T02:53:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/5/episodes/1,2018-10-06,24,5,1,That boy is lucky it's Ramadan.,2021-04-23T20:00:00Z,7.0,5128776,"",2905097,8367929,"comedy,drama"
2023-11-08T02:53:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/4/episodes/10,2018-10-06,24,4,10,Some shit you cause yourself.,2020-11-06T21:00:00Z,5.75,4551473,"",2582242,8011028,"comedy,drama"
2023-11-08T02:53:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/4/episodes/9,2018-10-06,20,4,9,I don't think that's very smart.,2020-10-30T21:00:00Z,5.25,4551472,"",2582241,8011023,"comedy,drama"
2023-11-08T02:53:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/4/episodes/8,2018-10-06,20,4,8,Nobody truly listens to me.,2020-10-23T20:00:00Z,5.25,4521232,"",2582240,7988649,"comedy,drama"
2023-11-08T02:53:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/4/episodes/7,2018-10-06,19,4,7,Everything for love.,2020-10-16T20:00:00Z,5.5,4496143,"",2582238,7974026,"comedy,drama"
2023-11-08T02:53:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/4/episodes/6,2018-10-06,26,4,6,They really went too far.,2020-10-09T20:00:00Z,6.0,4477697,"",2582237,7960336,"comedy,drama"
2023-11-08T02:53:21Z,watch,episode,wtFOCK,2018,8.3299,137189,tt9599524,85213,353739,https://trakt.tv/shows/wtfock/seasons/4/episodes/5,2018-10-06,22,4,5,Get the fock out.,2020-10-02T20:00:00Z,6.0,4432311,"",2415514,7920019,"comedy,drama"
